"","Timepoint","SI_1","SI_2","daily_mean","NA","NA","NA"
"1",2018-04-11 02:00:00,25.1573333333333,25.1573333333333,2018-04-11 02:00:00,2018-04-11 02:00:00,25.0942833333333,25.0942833333333
"2",2018-04-11 03:00:00,25.0474,25.0474,2018-04-11 03:00:00,2018-04-11 03:00:00,24.9423166666667,24.9423166666667
"3",2018-04-11 04:00:00,24.9102,24.9102,2018-04-11 04:00:00,2018-04-11 04:00:00,24.8571833333333,24.8571833333333
"4",2018-04-11 05:00:00,24.835,24.835,2018-04-11 05:00:00,2018-04-11 05:00:00,24.738,24.738
"5",2018-04-11 06:00:00,24.8333833333333,24.8333833333333,2018-04-11 06:00:00,2018-04-11 06:00:00,24.738,24.738
"6",2018-04-11 07:00:00,24.8188333333333,24.8188333333333,2018-04-11 07:00:00,2018-04-11 07:00:00,24.7347666666667,24.7347666666667
"7",2018-04-11 08:00:00,24.96695,24.96695,2018-04-11 08:00:00,2018-04-11 08:00:00,24.7703333333333,24.7703333333333
"8",2018-04-11 09:00:00,25.6589833333333,25.6589833333333,2018-04-11 09:00:00,2018-04-11 09:00:00,25.0927333333333,25.0927333333333
"9",2018-04-11 10:00:00,25.8098166666667,25.8098166666667,2018-04-11 10:00:00,2018-04-11 10:00:00,25.3804333333333,25.3804333333333
"10",2018-04-11 11:00:00,25.47435,25.47435,2018-04-11 11:00:00,2018-04-11 11:00:00,25.3012166666667,25.3012166666667
"11",2018-04-11 12:00:00,25.3578,25.3578,2018-04-11 12:00:00,2018-04-11 12:00:00,25.3222333333333,25.3222333333333
"12",2018-04-11 13:00:00,25.52945,25.52945,2018-04-11 13:00:00,2018-04-11 13:00:00,25.4743333333333,25.4743333333333
"13",2018-04-11 14:00:00,25.35295,25.35295,2018-04-11 14:00:00,2018-04-11 14:00:00,25.6687,25.6687
"14",2018-04-11 15:00:00,25.2414,25.2414,2018-04-11 15:00:00,2018-04-11 15:00:00,25.3836666666667,25.3836666666667
"15",2018-04-11 16:00:00,25.2624166666667,25.2624166666667,2018-04-11 16:00:00,2018-04-11 16:00:00,25.21715,25.21715
"16",2018-04-11 17:00:00,25.222,25.222,2018-04-11 17:00:00,2018-04-11 17:00:00,25.1314666666667,25.1314666666667
"17",2018-04-11 18:00:00,25.222,25.222,2018-04-11 18:00:00,2018-04-11 18:00:00,25.125,25.125
"18",2018-04-11 19:00:00,25.222,25.222,2018-04-11 19:00:00,2018-04-11 19:00:00,25.125,25.125
"19",2018-04-11 20:00:00,25.222,25.222,2018-04-11 20:00:00,2018-04-11 20:00:00,25.125,25.125
"20",2018-04-11 21:00:00,25.13955,25.13955,2018-04-11 21:00:00,2018-04-11 21:00:00,25.12015,25.12015
"21",2018-04-11 22:00:00,25.125,25.125,2018-04-11 22:00:00,2018-04-11 22:00:00,25.0263833333333,25.0263833333333
"22",2018-04-11 23:00:00,25.0393166666667,25.0393166666667,2018-04-11 23:00:00,2018-04-11 23:00:00,24.9407,24.9407
"23",2018-04-12 00:00:00,24.931,24.931,2018-04-12 00:00:00,2018-04-12 00:00:00,24.851,24.851
"24",2018-04-12 01:00:00,24.8686,24.8686,2018-04-12 01:00:00,2018-04-12 01:00:00,24.8236833333333,24.8236833333333
"25",2018-04-12 02:00:00,24.7865,24.7865,2018-04-12 02:00:00,2018-04-12 02:00:00,24.7121333333333,24.7121333333333
"26",2018-04-12 03:00:00,24.6138333333333,24.6138333333333,2018-04-12 03:00:00,2018-04-12 03:00:00,24.5706,24.5706
"27",2018-04-12 04:00:00,24.5142833333333,24.5142833333333,2018-04-12 04:00:00,2018-04-12 04:00:00,24.4366833333333,24.4366833333333
"28",2018-04-12 05:00:00,24.4092,24.4092,2018-04-12 05:00:00,2018-04-12 05:00:00,24.343,24.343
"29",2018-04-12 06:00:00,24.351,24.351,2018-04-12 06:00:00,2018-04-12 06:00:00,24.2726,24.2726
"30",2018-04-12 07:00:00,24.3898,24.3898,2018-04-12 07:00:00,2018-04-12 07:00:00,24.335,24.335
"31",2018-04-12 08:00:00,24.6526833333333,24.6526833333333,2018-04-12 08:00:00,2018-04-12 08:00:00,24.4318166666667,24.4318166666667
"32",2018-04-12 09:00:00,25.1993666666667,25.1993666666667,2018-04-12 09:00:00,2018-04-12 09:00:00,24.8814166666667,24.8814166666667
"33",2018-04-12 10:00:00,25.6704,25.6704,2018-04-12 10:00:00,2018-04-12 10:00:00,25.319,25.319
"34",2018-04-12 11:00:00,25.9655666666667,25.9655666666667,2018-04-12 11:00:00,2018-04-12 11:00:00,25.5972333333333,25.5972333333333
"35",2018-04-12 12:00:00,25.9025166666667,25.9025166666667,2018-04-12 12:00:00,2018-04-12 12:00:00,25.7059666666667,25.7059666666667
"36",2018-04-12 13:00:00,26.0419833333333,26.0419833333333,2018-04-12 13:00:00,2018-04-12 13:00:00,25.8405666666667,25.8405666666667
"37",2018-04-12 14:00:00,25.3400166666667,25.3400166666667,2018-04-12 14:00:00,2018-04-12 14:00:00,25.8438,25.8438
"38",2018-04-12 15:00:00,25.3658833333333,25.3658833333333,2018-04-12 15:00:00,2018-04-12 15:00:00,25.5148,25.5148
"39",2018-04-12 16:00:00,25.4257,25.4257,2018-04-12 16:00:00,2018-04-12 16:00:00,25.416,25.416
"40",2018-04-12 17:00:00,25.3804333333333,25.3804333333333,2018-04-12 17:00:00,2018-04-12 17:00:00,25.3594166666667,25.3594166666667
"41",2018-04-12 18:00:00,25.34325,25.34325,2018-04-12 18:00:00,2018-04-12 18:00:00,25.319,25.319
"42",2018-04-12 19:00:00,25.3852833333333,25.3852833333333,2018-04-12 19:00:00,2018-04-12 19:00:00,25.319,25.319
"43",2018-04-12 20:00:00,25.38205,25.38205,2018-04-12 20:00:00,2018-04-12 20:00:00,25.319,25.319
"44",2018-04-12 21:00:00,25.3513333333333,25.3513333333333,2018-04-12 21:00:00,2018-04-12 21:00:00,25.319,25.319
"45",2018-04-12 22:00:00,25.319,25.319,2018-04-12 22:00:00,2018-04-12 22:00:00,25.319,25.319
"46",2018-04-12 23:00:00,25.319,25.319,2018-04-12 23:00:00,2018-04-12 23:00:00,25.2737333333333,25.2737333333333
"47",2018-04-13 00:00:00,25.2139166666667,25.2139166666667,2018-04-13 00:00:00,2018-04-13 00:00:00,25.18805,25.18805
"48",2018-04-13 01:00:00,25.125,25.125,2018-04-13 01:00:00,2018-04-13 01:00:00,25.0926666666667,25.0926666666667
"49",2018-04-13 02:00:00,25.0942833333333,25.0942833333333,2018-04-13 02:00:00,2018-04-13 02:00:00,25.0247666666667,25.0247666666667
"50",2018-04-13 03:00:00,24.9827333333333,24.9827333333333,2018-04-13 03:00:00,2018-04-13 03:00:00,24.93585,24.93585
"51",2018-04-13 04:00:00,24.9246,24.9246,2018-04-13 04:00:00,2018-04-13 04:00:00,24.8926,24.8926
"52",2018-04-13 05:00:00,24.8398,24.8398,2018-04-13 05:00:00,2018-04-13 05:00:00,24.7784166666667,24.7784166666667
"53",2018-04-13 06:00:00,24.7444666666667,24.7444666666667,2018-04-13 06:00:00,2018-04-13 06:00:00,24.7056666666667,24.7056666666667
"54",2018-04-13 07:00:00,24.80905,24.80905,2018-04-13 07:00:00,2018-04-13 07:00:00,24.7056666666667,24.7056666666667
"55",2018-04-13 08:00:00,25.2690833333333,25.2690833333333,2018-04-13 08:00:00,2018-04-13 08:00:00,24.81385,24.81385
"56",2018-04-13 09:00:00,25.857,25.857,2018-04-13 09:00:00,2018-04-13 09:00:00,25.2996,25.2996
"57",2018-04-13 10:00:00,25.8326833333333,25.8326833333333,2018-04-13 10:00:00,2018-04-13 10:00:00,25.8667,25.8667
"58",2018-04-13 11:00:00,26.2454166666667,26.2454166666667,2018-04-13 11:00:00,2018-04-13 11:00:00,25.9477333333333,25.9477333333333
"59",2018-04-13 12:00:00,26.6258833333333,26.6258833333333,2018-04-13 12:00:00,2018-04-13 12:00:00,26.1182333333333,26.1182333333333
"60",2018-04-13 13:00:00,26.5429,26.5429,2018-04-13 13:00:00,2018-04-13 13:00:00,26.2402333333333,26.2402333333333
"61",2018-04-13 14:00:00,25.7094333333333,25.7094333333333,2018-04-13 14:00:00,2018-04-13 14:00:00,26.1656,26.1656
"62",2018-04-13 15:00:00,25.6753333333333,25.6753333333333,2018-04-13 15:00:00,2018-04-13 15:00:00,25.77595,25.77595
"63",2018-04-13 16:00:00,25.7597333333333,25.7597333333333,2018-04-13 16:00:00,2018-04-13 16:00:00,25.76135,25.76135
"64",2018-04-13 17:00:00,25.80015,25.80015,2018-04-13 17:00:00,2018-04-13 17:00:00,25.7936833333333,25.7936833333333
"65",2018-04-13 18:00:00,25.7306333333333,25.7306333333333,2018-04-13 18:00:00,2018-04-13 18:00:00,25.7241666666667,25.7241666666667
"66",2018-04-13 19:00:00,25.7872166666667,25.7872166666667,2018-04-13 19:00:00,2018-04-13 19:00:00,25.7435666666667,25.7435666666667
"67",2018-04-13 20:00:00,25.73225,25.73225,2018-04-13 20:00:00,2018-04-13 20:00:00,25.7096166666667,25.7096166666667
"68",2018-04-13 21:00:00,25.708,25.708,2018-04-13 21:00:00,2018-04-13 21:00:00,25.708,25.708
"69",2018-04-13 22:00:00,25.7063666666667,25.7063666666667,2018-04-13 22:00:00,2018-04-13 22:00:00,25.6900333333333,25.6900333333333
"70",2018-04-13 23:00:00,25.6132666666667,25.6132666666667,2018-04-13 23:00:00,2018-04-13 23:00:00,25.61,25.61
"71",2018-04-14 00:00:00,25.5938333333333,25.5938333333333,2018-04-14 00:00:00,2018-04-14 00:00:00,25.5841333333333,25.5841333333333
"72",2018-04-14 01:00:00,25.513,25.513,2018-04-14 01:00:00,2018-04-14 01:00:00,25.513,25.513
"73",2018-04-14 02:00:00,25.513,25.513,2018-04-14 02:00:00,2018-04-14 02:00:00,25.4677333333333,25.4677333333333
"74",2018-04-14 03:00:00,25.4354,25.4354,2018-04-14 03:00:00,2018-04-14 03:00:00,25.4143833333333,25.4143833333333
"75",2018-04-14 04:00:00,25.3513333333333,25.3513333333333,2018-04-14 04:00:00,2018-04-14 04:00:00,25.3254666666667,25.3254666666667
"76",2018-04-14 05:00:00,25.319,25.319,2018-04-14 05:00:00,2018-04-14 05:00:00,25.319,25.319
"77",2018-04-14 06:00:00,25.3788166666667,25.3788166666667,2018-04-14 06:00:00,2018-04-14 06:00:00,25.319,25.319
"78",2018-04-14 07:00:00,25.416,25.416,2018-04-14 07:00:00,2018-04-14 07:00:00,25.3691166666667,25.3691166666667
"79",2018-04-14 08:00:00,25.5308833333333,25.5308833333333,2018-04-14 08:00:00,2018-04-14 08:00:00,25.4661166666667,25.4661166666667
"80",2018-04-14 09:00:00,25.6963166666667,25.6963166666667,2018-04-14 09:00:00,2018-04-14 09:00:00,25.6475666666667,25.6475666666667
"81",2018-04-14 10:00:00,25.7011666666667,25.7011666666667,2018-04-14 10:00:00,2018-04-14 10:00:00,25.61,25.61
"82",2018-04-14 11:00:00,25.6361333333333,25.6361333333333,2018-04-14 11:00:00,2018-04-14 11:00:00,25.5534166666667,25.5534166666667
"83",2018-04-14 12:00:00,25.5938333333333,25.5938333333333,2018-04-14 12:00:00,2018-04-14 12:00:00,25.5016833333333,25.5016833333333
"84",2018-04-14 13:00:00,25.5518,25.5518,2018-04-14 13:00:00,2018-04-14 13:00:00,25.4531833333333,25.4531833333333
"85",2018-04-14 14:00:00,25.5162333333333,25.5162333333333,2018-04-14 14:00:00,2018-04-14 14:00:00,25.4354,25.4354
"86",2018-04-14 15:00:00,25.4952166666667,25.4952166666667,2018-04-14 15:00:00,2018-04-14 15:00:00,25.4176166666667,25.4176166666667
"87",2018-04-14 16:00:00,25.416,25.416,2018-04-14 16:00:00,2018-04-14 16:00:00,25.416,25.416
"88",2018-04-14 17:00:00,25.3933666666667,25.3933666666667,2018-04-14 17:00:00,2018-04-14 17:00:00,25.3998333333333,25.3998333333333
"89",2018-04-14 18:00:00,25.4143833333333,25.4143833333333,2018-04-14 18:00:00,2018-04-14 18:00:00,25.416,25.416
"90",2018-04-14 19:00:00,25.416,25.416,2018-04-14 19:00:00,2018-04-14 19:00:00,25.416,25.416
"91",2018-04-14 20:00:00,25.416,25.416,2018-04-14 20:00:00,2018-04-14 20:00:00,25.416,25.416
"92",2018-04-14 21:00:00,25.416,25.416,2018-04-14 21:00:00,2018-04-14 21:00:00,25.416,25.416
"93",2018-04-14 22:00:00,25.44025,25.44025,2018-04-14 22:00:00,2018-04-14 22:00:00,25.4354,25.4354
"94",2018-04-14 23:00:00,25.416,25.416,2018-04-14 23:00:00,2018-04-14 23:00:00,25.4240833333333,25.4240833333333
"95",2018-04-15 00:00:00,25.416,25.416,2018-04-15 00:00:00,2018-04-15 00:00:00,25.416,25.416
"96",2018-04-15 01:00:00,25.37235,25.37235,2018-04-15 01:00:00,2018-04-15 01:00:00,25.38205,25.38205
"97",2018-04-15 02:00:00,25.3206166666667,25.3206166666667,2018-04-15 02:00:00,2018-04-15 02:00:00,25.3206166666667,25.3206166666667
"98",2018-04-15 03:00:00,25.29475,25.29475,2018-04-15 03:00:00,2018-04-15 03:00:00,25.319,25.319
"99",2018-04-15 04:00:00,25.2252333333333,25.2252333333333,2018-04-15 04:00:00,2018-04-15 04:00:00,25.2333166666667,25.2333166666667
"100",2018-04-15 05:00:00,25.222,25.222,2018-04-15 05:00:00,2018-04-15 05:00:00,25.222,25.222
"101",2018-04-15 06:00:00,25.24625,25.24625,2018-04-15 06:00:00,2018-04-15 06:00:00,25.23655,25.23655
"102",2018-04-15 07:00:00,25.4079166666667,25.4079166666667,2018-04-15 07:00:00,2018-04-15 07:00:00,25.32385,25.32385
"103",2018-04-15 08:00:00,25.6979,25.6979,2018-04-15 08:00:00,2018-04-15 08:00:00,25.4240833333333,25.4240833333333
"104",2018-04-15 09:00:00,26.1865666666667,26.1865666666667,2018-04-15 09:00:00,2018-04-15 09:00:00,25.80335,25.80335
"105",2018-04-15 10:00:00,26.6032666666667,26.6032666666667,2018-04-15 10:00:00,2018-04-15 10:00:00,26.2142,26.2142
"106",2018-04-15 11:00:00,27.1934333333333,27.1934333333333,2018-04-15 11:00:00,2018-04-15 11:00:00,26.4243,26.4243
"107",2018-04-15 12:00:00,26.7908,26.7908,2018-04-15 12:00:00,2018-04-15 12:00:00,26.56075,26.56075
"108",2018-04-15 13:00:00,26.4324333333333,26.4324333333333,2018-04-15 13:00:00,2018-04-15 13:00:00,26.4570166666667,26.4570166666667
"109",2018-04-15 14:00:00,26.0323333333333,26.0323333333333,2018-04-15 14:00:00,2018-04-15 14:00:00,26.1751666666667,26.1751666666667
"110",2018-04-15 15:00:00,25.9248666666667,25.9248666666667,2018-04-15 15:00:00,2018-04-15 15:00:00,25.98345,25.98345
"111",2018-04-15 16:00:00,25.902,25.902,2018-04-15 16:00:00,2018-04-15 16:00:00,25.89715,25.89715
"112",2018-04-15 17:00:00,25.88745,25.88745,2018-04-15 17:00:00,2018-04-15 17:00:00,25.8664333333333,25.8664333333333
"113",2018-04-15 18:00:00,25.9150666666667,25.9150666666667,2018-04-15 18:00:00,2018-04-15 18:00:00,25.9101666666667,25.9101666666667
"114",2018-04-15 19:00:00,25.951,25.951,2018-04-15 19:00:00,2018-04-15 19:00:00,25.9591666666667,25.9591666666667
"115",2018-04-15 20:00:00,26,26,2018-04-15 20:00:00,2018-04-15 20:00:00,26,26
"116",2018-04-15 21:00:00,26,26,2018-04-15 21:00:00,2018-04-15 21:00:00,26,26
"117",2018-04-15 22:00:00,25.9167,25.9167,2018-04-15 22:00:00,2018-04-15 22:00:00,25.9118,25.9118
"118",2018-04-15 23:00:00,25.902,25.902,2018-04-15 23:00:00,2018-04-15 23:00:00,25.902,25.902
"119",2018-04-16 00:00:00,25.8567333333333,25.8567333333333,2018-04-16 00:00:00,2018-04-16 00:00:00,25.8470333333333,25.8470333333333
"120",2018-04-16 01:00:00,25.8033833333333,25.8033833333333,2018-04-16 01:00:00,2018-04-16 01:00:00,25.80015,25.80015
"121",2018-04-16 02:00:00,25.708,25.708,2018-04-16 02:00:00,2018-04-16 02:00:00,25.708,25.708
"122",2018-04-16 03:00:00,25.6361333333333,25.6361333333333,2018-04-16 03:00:00,2018-04-16 03:00:00,25.6296,25.6296
"123",2018-04-16 04:00:00,25.6003,25.6003,2018-04-16 04:00:00,2018-04-16 04:00:00,25.5889833333333,25.5889833333333
"124",2018-04-16 05:00:00,25.51785,25.51785,2018-04-16 05:00:00,2018-04-16 05:00:00,25.513,25.513
"125",2018-04-16 06:00:00,25.5162333333333,25.5162333333333,2018-04-16 06:00:00,2018-04-16 06:00:00,25.513,25.513
"126",2018-04-16 07:00:00,25.6655333333333,25.6655333333333,2018-04-16 07:00:00,2018-04-16 07:00:00,25.5792833333333,25.5792833333333
"127",2018-04-16 08:00:00,26.00485,26.00485,2018-04-16 08:00:00,2018-04-16 08:00:00,25.6361333333333,25.6361333333333
"128",2018-04-16 09:00:00,26.4257333333333,26.4257333333333,2018-04-16 09:00:00,2018-04-16 09:00:00,25.9770833333333,25.9770833333333
"129",2018-04-16 10:00:00,26.83,26.83,2018-04-16 10:00:00,2018-04-16 10:00:00,26.4014333333333,26.4014333333333
"130",2018-04-16 11:00:00,27.0211,27.0211,2018-04-16 11:00:00,2018-04-16 11:00:00,26.5673166666667,26.5673166666667
"131",2018-04-16 12:00:00,27.0341666666667,27.0341666666667,2018-04-16 12:00:00,2018-04-16 12:00:00,26.6634,26.6634
"132",2018-04-16 13:00:00,26.5822833333333,26.5822833333333,2018-04-16 13:00:00,2018-04-16 13:00:00,26.683,26.683
"133",2018-04-16 14:00:00,26.1868333333333,26.1868333333333,2018-04-16 14:00:00,2018-04-16 14:00:00,26.6243666666667,26.6243666666667
"134",2018-04-16 15:00:00,26.1721333333333,26.1721333333333,2018-04-16 15:00:00,2018-04-16 15:00:00,26.1979666666667,26.1979666666667
"135",2018-04-16 16:00:00,26.097,26.097,2018-04-16 16:00:00,2018-04-16 16:00:00,26.0614333333333,26.0614333333333
"136",2018-04-16 17:00:00,26.0047833333333,26.0047833333333,2018-04-16 17:00:00,2018-04-16 17:00:00,26,26
"137",2018-04-16 18:00:00,26.0194,26.0194,2018-04-16 18:00:00,2018-04-16 18:00:00,26.06305,26.06305
"138",2018-04-16 19:00:00,26.097,26.097,2018-04-16 19:00:00,2018-04-16 19:00:00,26.097,26.097
"139",2018-04-16 20:00:00,26.097,26.097,2018-04-16 20:00:00,2018-04-16 20:00:00,26.0986333333333,26.0986333333333
"140",2018-04-16 21:00:00,26.097,26.097,2018-04-16 21:00:00,2018-04-16 21:00:00,26.1035333333333,26.1035333333333
"141",2018-04-16 22:00:00,26.0549666666667,26.0549666666667,2018-04-16 22:00:00,2018-04-16 22:00:00,26.09215,26.09215
"142",2018-04-16 23:00:00,26,26,2018-04-16 23:00:00,2018-04-16 23:00:00,26.0097,26.0097
"143",2018-04-17 00:00:00,26,26,2018-04-17 00:00:00,2018-04-17 00:00:00,26,26
"144",2018-04-17 01:00:00,25.9265,25.9265,2018-04-17 01:00:00,2018-04-17 01:00:00,25.9379333333333,25.9379333333333
"145",2018-04-17 02:00:00,25.8712833333333,25.8712833333333,2018-04-17 02:00:00,2018-04-17 02:00:00,25.8858333333333,25.8858333333333
"146",2018-04-17 03:00:00,25.7969166666667,25.7969166666667,2018-04-17 03:00:00,2018-04-17 03:00:00,25.805,25.805
"147",2018-04-17 04:00:00,25.7096166666667,25.7096166666667,2018-04-17 04:00:00,2018-04-17 04:00:00,25.7160833333333,25.7160833333333
"148",2018-04-17 05:00:00,25.6394,25.6394,2018-04-17 05:00:00,2018-04-17 05:00:00,25.659,25.659
"149",2018-04-17 06:00:00,25.61,25.61,2018-04-17 06:00:00,2018-04-17 06:00:00,25.61,25.61
"150",2018-04-17 07:00:00,25.7028333333333,25.7028333333333,2018-04-17 07:00:00,2018-04-17 07:00:00,25.6606333333333,25.6606333333333
"151",2018-04-17 08:00:00,26.05505,26.05505,2018-04-17 08:00:00,2018-04-17 08:00:00,25.78075,25.78075
"152",2018-04-17 09:00:00,26.5870166666667,26.5870166666667,2018-04-17 09:00:00,2018-04-17 09:00:00,26.1134833333333,26.1134833333333
"153",2018-04-17 10:00:00,26.9541333333333,26.9541333333333,2018-04-17 10:00:00,2018-04-17 10:00:00,26.4193,26.4193
